p,k,Hash names&seed,Input Size,Encoder Size,Decoder Size,Compression Ratio
0.25243147960163514,1,PJWHash(481) ,291592,329776,291592,1.1309500946528026
0.25243147960163514,1,ELFHash(238) ,291592,328519,291592,1.1266392767977174
0.25243147960163514,1,BKDRHash(79) ,291592,322048,291592,1.1044473099399161
0.25243147960163514,1,DJBHash(82) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,DJBHash(165) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,BKDRHash(32) ,291592,321296,291592,1.1018683640154736
0.25243147960163514,1,SimpleHash(24) ,291592,269760,291592,0.9251282614063486
0.25243147960163514,1,SDBHash(350) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,APHash(396) ,291592,278837,291592,0.9562573733161404
0.25243147960163514,1,SDBHash(411) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,JSHash(106) ,291592,366075,291592,1.2554356772476611
0.25243147960163514,1,RSHash(213) ,291592,286112,291592,0.9812066174654998
0.25243147960163514,1,SimpleHash(182) ,291592,248196,291592,0.8511756152432165
0.25243147960163514,1,SimpleHash(411) ,291592,297436,291592,1.0200417021043102
0.25243147960163514,1,BKDRHash(251) ,291592,292689,291592,1.0037621059562676
0.25243147960163514,1,SDBHash(52) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,APHash(418) ,291592,282889,291592,0.9701535021536942
0.25243147960163514,1,JSHash(329) ,291592,366923,291592,1.258343850311394
0.25243147960163514,1,ELFHash(65) ,291592,330485,291592,1.1333815742544378
0.25243147960163514,1,DJBHash(399) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,ELFHash(77) ,291592,328905,291592,1.1279630442536146
0.25243147960163514,1,APHash(106) ,291592,282041,291592,0.9672453290899613
0.25243147960163514,1,JSHash(490) ,291592,368433,291592,1.2635223188564844
0.25243147960163514,1,RSHash(135) ,291592,287553,291592,0.9861484540042251
0.25243147960163514,1,DJBHash(323) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,JSHash(432) ,291592,367819,291592,1.2614166369447721
0.25243147960163514,1,SDBHash(445) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,SDBHash(299) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,ELFHash(88) ,291592,329940,291592,1.1315125243490904
0.25243147960163514,1,PJWHash(72) ,291592,330331,291592,1.132853439051826
0.25243147960163514,1,APHash(392) ,291592,282474,291592,0.9687302806661362
0.25243147960163514,1,BKDRHash(154) ,291592,276467,291592,0.9481295783149057
0.25243147960163514,1,BKDRHash(140) ,291592,276292,291592,0.9475294246755741
0.25243147960163514,1,SimpleHash(477) ,291592,284942,291592,0.9771941617053966
0.25243147960163514,1,APHash(121) ,291592,283340,291592,0.9717001838184861
0.25243147960163514,1,PJWHash(16) ,291592,328519,291592,1.1266392767977174
0.25243147960163514,1,SDBHash(389) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,APHash(2) ,291592,276761,291592,0.949137836428983
0.25243147960163514,1,SimpleHash(331) ,291592,218234,291592,0.7484224532908996
0.25243147960163514,1,DJBHash(142) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,BKDRHash(56) ,291592,285231,291592,0.9781852725726358
0.25243147960163514,1,APHash(422) ,291592,278729,291592,0.9558869927844386
0.25243147960163514,1,SimpleHash(469) ,291592,252410,291592,0.8656273148783231
0.25243147960163514,1,PJWHash(412) ,291592,328527,291592,1.1266667123926581
0.25243147960163514,1,RSHash(72) ,291592,281765,291592,0.9662988010645011
0.25243147960163514,1,DJBHash(85) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,BKDRHash(274) ,291592,275913,291592,0.94622966336525
0.25243147960163514,1,PJWHash(462) ,291592,328905,291592,1.1279630442536146
0.25243147960163514,1,ELFHash(439) ,291592,328735,291592,1.127380037861121
0.25243147960163514,1,DJBHash(44) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,1,SDBHash(200) ,291592,294352,291592,1.0094652802546022
0.25243147960163514,1,SimpleHash(286) ,291592,298046,291592,1.0221336662185518
0.25243147960163514,2,JSHash(397) SDBHash(151) ,291592,303340,291592,1.0402891711706768
0.25243147960163514,2,DJBHash(406) DJBHash(32) ,291592,372838,291592,1.2786290433208045
0.25243147960163514,2,ELFHash(129) RSHash(488) ,291592,254255,291592,0.8719546489615627
0.25243147960163514,2,RSHash(154) SimpleHash(178) ,291592,321382,291592,1.1021632966610881
0.25243147960163514,2,SDBHash(364) RSHash(471) ,291592,321999,291592,1.1042792669209032
0.25243147960163514,2,ELFHash(35) DJBHash(144) ,291592,328484,291592,1.126519246069851
0.25243147960163514,2,RSHash(168) APHash(215) ,291592,304001,291592,1.0425560372026668
0.25243147960163514,2,ELFHash(437) SimpleHash(98) ,291592,252107,291592,0.8645881917199374
0.25243147960163514,2,JSHash(188) DJBHash(419) ,291592,364625,291592,1.2504629756646273
0.25243147960163514,2,SDBHash(44) SimpleHash(21) ,291592,319408,291592,1.095393563609427
0.25243147960163514,2,APHash(227) SimpleHash(204) ,291592,291363,291592,0.9992146560948174
0.25243147960163514,2,JSHash(34) ELFHash(469) ,291592,325452,291592,1.116121155587259
0.25243147960163514,2,BKDRHash(249) DJBHash(40) ,291592,316680,291592,1.086038025734588
0.25243147960163514,2,DJBHash(341) APHash(438) ,291592,294102,291592,1.0086079179126999
0.25243147960163514,2,DJBHash(324) BKDRHash(12) ,291592,371194,291592,1.2729910285604544
0.25243147960163514,2,BKDRHash(123) APHash(274) ,291592,297975,291592,1.0218901753134517
0.25243147960163514,2,APHash(29) PJWHash(100) ,291592,273723,291592,0.9387191692501852
0.25243147960163514,2,APHash(202) JSHash(384) ,291592,298384,291592,1.023292820104804
0.25243147960163514,2,SDBHash(317) ELFHash(387) ,291592,290581,291592,0.9965328266893467
0.25243147960163514,2,ELFHash(237) SimpleHash(388) ,291592,288979,291592,0.9910388488024363
0.25243147960163514,2,BKDRHash(153) DJBHash(421) ,291592,276397,291592,0.9478895168591731
0.25243147960163514,2,ELFHash(109) PJWHash(476) ,291592,324009,291592,1.1111724601497983
0.25243147960163514,2,SDBHash(344) APHash(298) ,291592,315421,291592,1.0817203489807676
0.25243147960163514,2,SDBHash(378) SimpleHash(421) ,291592,314956,291592,1.0801256550248293
0.25243147960163514,2,SimpleHash(357) DJBHash(25) ,291592,281481,291592,0.9653248374441
0.25243147960163514,2,JSHash(305) JSHash(30) ,291592,363330,291592,1.2460218387335729
0.25243147960163514,2,ELFHash(267) DJBHash(292) ,291592,353222,291592,1.2113569645257758
0.25243147960163514,2,PJWHash(46) SimpleHash(27) ,291592,256592,291592,0.8799692721336663
0.25243147960163514,2,JSHash(118) ELFHash(121) ,291592,339254,291592,1.1634544157590057
0.25243147960163514,2,JSHash(416) ELFHash(447) ,291592,324024,291592,1.1112239018903125
0.25243147960163514,2,PJWHash(278) DJBHash(275) ,291592,330085,291592,1.132009794507394
0.25243147960163514,2,BKDRHash(198) RSHash(435) ,291592,320594,291592,1.0994608905594119
0.25243147960163514,2,BKDRHash(298) BKDRHash(341) ,291592,307946,291592,1.0560852149578863
0.25243147960163514,2,DJBHash(322) SimpleHash(399) ,291592,296267,291592,1.0160326757935745
0.25243147960163514,2,PJWHash(368) DJBHash(78) ,291592,328253,291592,1.1257270432659332
0.25243147960163514,2,SimpleHash(44) BKDRHash(245) ,291592,288622,291592,0.9898145353781996
0.25243147960163514,2,PJWHash(155) SimpleHash(156) ,291592,260136,291592,0.8921232406924744
0.25243147960163514,2,ELFHash(415) SDBHash(334) ,291592,290008,291592,0.9945677522017065
0.25243147960163514,2,SDBHash(249) PJWHash(322) ,291592,290963,291592,0.9978428763477736
0.25243147960163514,2,BKDRHash(240) PJWHash(300) ,291592,280696,291592,0.9626327196905264
0.25243147960163514,2,RSHash(19) SimpleHash(215) ,291592,315186,291592,1.0809144283793795
0.25243147960163514,2,DJBHash(429) ELFHash(291) ,291592,330343,291592,1.132894592444237
0.25243147960163514,2,ELFHash(454) JSHash(191) ,291592,323824,291592,1.1105380120167905
0.25243147960163514,2,SDBHash(65) SDBHash(306) ,291592,330836,291592,1.1345853109824686
0.25243147960163514,2,JSHash(323) DJBHash(195) ,291592,366168,291592,1.2557546160388489
0.25243147960163514,2,RSHash(99) JSHash(453) ,291592,307762,291592,1.0554541962742463
0.25243147960163514,2,PJWHash(307) JSHash(249) ,291592,324646,291592,1.1133570193969655
0.25243147960163514,2,APHash(129) JSHash(302) ,291592,295342,291592,1.0128604351285357
0.25243147960163514,2,PJWHash(426) RSHash(463) ,291592,287245,291592,0.9850921835990013
0.25243147960163514,2,PJWHash(350) SimpleHash(435) ,291592,255973,291592,0.8778464429751159
0.25243147960163514,2,RSHash(61) RSHash(471) ,291592,305256,291592,1.0468599961590168
0.25243147960163514,2,BKDRHash(215) JSHash(269) ,291592,276252,291592,0.9473922467008697
0.25243147960163514,2,SimpleHash(475) JSHash(170) ,291592,279377,291592,0.9581092759746496
0.25243147960163514,2,SimpleHash(432) ELFHash(77) ,291592,278275,291592,0.9543300227715438
0.25243147960163514,2,PJWHash(312) ELFHash(122) ,291592,325689,291592,1.1169339350873824
0.25243147960163514,2,BKDRHash(51) DJBHash(93) ,291592,371731,291592,1.2748326428708607
0.25243147960163514,2,SimpleHash(189) SDBHash(259) ,291592,305322,291592,1.047086339817279
0.25243147960163514,2,SimpleHash(488) ELFHash(67) ,291592,275852,291592,0.9460204669538259
0.25243147960163514,2,SDBHash(267) SDBHash(408) ,291592,325034,291592,1.1146876457515982
0.25243147960163514,2,JSHash(107) SimpleHash(432) ,291592,294821,291592,1.0110736920080112
0.25243147960163514,2,SDBHash(19) ELFHash(124) ,291592,288509,291592,0.9894270075996598
0.25243147960163514,2,BKDRHash(242) APHash(499) ,291592,307621,291592,1.0549706439134132
0.25243147960163514,2,SDBHash(498) DJBHash(161) ,291592,306877,291592,1.0524191335839117
0.25243147960163514,2,ELFHash(76) BKDRHash(156) ,291592,265551,291592,0.9106937090180801
0.25243147960163514,2,BKDRHash(309) RSHash(258) ,291592,319963,291592,1.0972969080084503
0.25243147960163514,2,JSHash(336) BKDRHash(127) ,291592,267671,291592,0.9179641416774122
0.25243147960163514,2,DJBHash(477) ELFHash(489) ,291592,328268,291592,1.1257784850064474
0.25243147960163514,2,DJBHash(64) RSHash(224) ,291592,293053,291592,1.0050104255260774
0.25243147960163514,2,BKDRHash(172) DJBHash(3) ,291592,293613,291592,1.006930917171939
0.25243147960163514,2,ELFHash(39) RSHash(249) ,291592,288414,291592,0.9891012099097369
0.25243147960163514,2,SimpleHash(207) PJWHash(163) ,291592,289827,291592,0.9939470218661691
0.25243147960163514,2,SDBHash(46) APHash(235) ,291592,316619,291592,1.085828829323164
0.25243147960163514,2,BKDRHash(220) DJBHash(376) ,291592,285612,291592,0.979491892781695
0.25243147960163514,2,BKDRHash(382) BKDRHash(439) ,291592,312673,291592,1.0722962221185766
0.25243147960163514,2,BKDRHash(222) ELFHash(432) ,291592,284176,291592,0.9745672034898076
0.25243147960163514,2,DJBHash(76) BKDRHash(148) ,291592,285166,291592,0.9779623583637411
0.25243147960163514,2,JSHash(226) DJBHash(384) ,291592,369492,291592,1.267154105736783
0.25243147960163514,2,ELFHash(41) DJBHash(348) ,291592,330234,291592,1.1325207824631678
0.25243147960163514,2,BKDRHash(225) DJBHash(105) ,291592,301704,291592,1.0346785920052677
0.25243147960163514,2,PJWHash(473) ELFHash(465) ,291592,327989,291592,1.1248216686328842
0.25243147960163514,2,RSHash(95) ELFHash(292) ,291592,275865,291592,0.9460650497956048
0.25243147960163514,2,BKDRHash(185) BKDRHash(155) ,291592,285603,291592,0.9794610277373865
0.25243147960163514,2,DJBHash(60) ELFHash(251) ,291592,340452,291592,1.167562896101402
0.25243147960163514,2,RSHash(290) RSHash(208) ,291592,304461,291592,1.0441335839117671
0.25243147960163514,2,SDBHash(215) ELFHash(142) ,291592,290706,291592,0.9969615078602979
0.25243147960163514,2,JSHash(474) BKDRHash(252) ,291592,317292,291592,1.088136848747565
0.25243147960163514,2,BKDRHash(333) ELFHash(173) ,291592,255250,291592,0.8753669510823342
0.25243147960163514,2,JSHash(91) RSHash(407) ,291592,303797,291592,1.0418564295316743
0.25243147960163514,2,BKDRHash(396) RSHash(241) ,291592,317624,291592,1.0892754259376114
0.25243147960163514,2,DJBHash(415) SimpleHash(94) ,291592,285975,291592,0.9807367829021373
0.25243147960163514,2,RSHash(442) JSHash(100) ,291592,290130,291592,0.9949861450245548
0.25243147960163514,2,RSHash(384) APHash(368) ,291592,312178,291592,1.0705986446816098
0.25243147960163514,2,JSHash(469) APHash(354) ,291592,294943,291592,1.0114920848308595
0.25243147960163514,2,DJBHash(356) APHash(483) ,291592,298856,291592,1.0249115202063157
0.25243147960163514,2,RSHash(349) DJBHash(311) ,291592,351160,291592,1.204285439929765
0.25243147960163514,2,JSHash(113) APHash(353) ,291592,295180,291592,1.012304864330983
0.25243147960163514,2,APHash(209) APHash(124) ,291592,303027,291592,1.039215753518615
0.25243147960163514,2,JSHash(287) RSHash(413) ,291592,286576,291592,0.9827978819720705
0.25243147960163514,2,DJBHash(383) PJWHash(91) ,291592,329518,291592,1.1300652967159592
0.25243147960163514,2,PJWHash(239) DJBHash(426) ,291592,329651,291592,1.1305214134818513
0.25243147960163514,3,RSHash(36) ELFHash(33) JSHash(448) ,291592,260639,291592,0.893848253724382
0.25243147960163514,3,SimpleHash(315) BKDRHash(225) DJBHash(407) ,291592,321630,291592,1.1030138001042553
0.25243147960163514,3,DJBHash(429) APHash(397) ELFHash(310) ,291592,293757,291592,1.0074247578808746
0.25243147960163514,3,BKDRHash(188) RSHash(421) RSHash(346) ,291592,338757,291592,1.1617499794233037
0.25243147960163514,3,SimpleHash(226) APHash(456) RSHash(114) ,291592,334358,291592,1.1466638316551894
0.25243147960163514,3,SimpleHash(458) JSHash(401) PJWHash(278) ,291592,305862,291592,1.048938242475788
0.25243147960163514,3,JSHash(244) JSHash(204) JSHash(198) ,291592,357729,291592,1.2268134928255918
0.25243147960163514,3,ELFHash(138) ELFHash(331) SimpleHash(162) ,291592,254105,291592,0.8714402315564213
0.25243147960163514,3,SDBHash(197) RSHash(86) DJBHash(75) ,291592,322700,291592,1.1066833109275975
0.25243147960163514,3,BKDRHash(374) RSHash(19) SDBHash(128) ,291592,339734,291592,1.1651005514554582
0.25243147960163514,3,DJBHash(27) BKDRHash(446) DJBHash(404) ,291592,310469,291592,1.0647377157123652
0.25243147960163514,3,BKDRHash(74) SimpleHash(252) APHash(248) ,291592,323875,291592,1.1107129139345386
0.25243147960163514,3,DJBHash(386) PJWHash(212) RSHash(81) ,291592,291241,291592,0.998796263271969
0.25243147960163514,3,DJBHash(242) SDBHash(100) SDBHash(194) ,291592,333675,291592,1.1443215177371122
0.25243147960163514,3,BKDRHash(165) APHash(148) BKDRHash(174) ,291592,323257,291592,1.108593514225356
0.25243147960163514,3,PJWHash(388) SDBHash(37) RSHash(146) ,291592,308404,291592,1.0576559027682515
0.25243147960163514,3,SDBHash(15) SimpleHash(204) BKDRHash(121) ,291592,326809,291592,1.1207749183791051
0.25243147960163514,3,SDBHash(115) SDBHash(342) DJBHash(336) ,291592,343933,291592,1.1795008093500507
0.25243147960163514,3,DJBHash(44) PJWHash(255) ELFHash(95) ,291592,326525,291592,1.119800954758704
0.25243147960163514,3,SDBHash(50) BKDRHash(373) PJWHash(233) ,291592,324183,291592,1.1117691843397624
0.25243147960163514,3,APHash(488) SDBHash(113) RSHash(385) ,291592,332174,291592,1.1391739142363302
0.25243147960163514,3,RSHash(34) RSHash(202) ELFHash(420) ,291592,320998,291592,1.100846388103926
0.25243147960163514,3,DJBHash(314) BKDRHash(216) APHash(198) ,291592,316980,291592,1.087066860544871
0.25243147960163514,3,PJWHash(241) RSHash(455) APHash(241) ,291592,302992,291592,1.0390957227907487
0.25243147960163514,3,APHash(488) APHash(259) APHash(184) ,291592,324503,291592,1.1128666081373975
0.25243147960163514,3,DJBHash(168) JSHash(136) BKDRHash(258) ,291592,284837,291592,0.9768340695217976
0.25243147960163514,3,SimpleHash(122) BKDRHash(53) JSHash(436) ,291592,308210,291592,1.0569905895909353
0.25243147960163514,3,BKDRHash(75) APHash(254) BKDRHash(268) ,291592,325662,291592,1.116841339954457
0.25243147960163514,3,SimpleHash(330) ELFHash(168) PJWHash(485) ,291592,232025,291592,0.7957179895196027
0.25243147960163514,3,RSHash(98) SimpleHash(223) JSHash(7) ,291592,335905,291592,1.1519691898268813
0.25243147960163514,3,SimpleHash(480) RSHash(388) SimpleHash(414) ,291592,340443,291592,1.1675320310570936
0.25243147960163514,3,RSHash(287) ELFHash(490) SimpleHash(22) ,291592,263748,291592,0.9045104118082801
0.25243147960163514,3,ELFHash(331) RSHash(9) RSHash(266) ,291592,289111,291592,0.9914915361189608
0.25243147960163514,3,APHash(3) SDBHash(284) SDBHash(432) ,291592,343678,291592,1.1786262997613104
0.25243147960163514,3,RSHash(95) JSHash(206) APHash(176) ,291592,305639,291592,1.0481734752668113
0.25243147960163514,3,JSHash(80) ELFHash(81) BKDRHash(279) ,291592,305841,291592,1.0488662240390683
0.25243147960163514,3,RSHash(127) BKDRHash(194) SimpleHash(231) ,291592,330411,291592,1.1331277950012346
0.25243147960163514,3,ELFHash(366) DJBHash(192) JSHash(83) ,291592,323672,291592,1.110016735712914
0.25243147960163514,3,SimpleHash(427) BKDRHash(7) BKDRHash(388) ,291592,316154,291592,1.0842341353672253
0.25243147960163514,3,SimpleHash(165) APHash(219) DJBHash(438) ,291592,327338,291592,1.1225890970945704
0.25243147960163514,3,ELFHash(121) BKDRHash(161) SDBHash(482) ,291592,309561,291592,1.0616237756865758
0.25243147960163514,3,SDBHash(310) SDBHash(380) SimpleHash(207) ,291592,354294,291592,1.2150333342478532
0.25243147960163514,3,APHash(349) PJWHash(74) APHash(264) ,291592,300757,291592,1.0314309034541413
0.25243147960163514,3,RSHash(124) PJWHash(315) BKDRHash(229) ,291592,311186,291592,1.0671966309089413
0.25243147960163514,3,JSHash(165) RSHash(144) JSHash(43) ,291592,349370,291592,1.1981467255617437
0.25243147960163514,3,SimpleHash(109) PJWHash(183) SimpleHash(153) ,291592,302549,291592,1.0375764767208977
0.25243147960163514,3,DJBHash(400) RSHash(173) DJBHash(361) ,291592,309610,291592,1.0617918187055886
0.25243147960163514,3,APHash(305) APHash(208) ELFHash(314) ,291592,298630,291592,1.024136464649236
0.25243147960163514,3,JSHash(143) PJWHash(253) SimpleHash(394) ,291592,284960,291592,0.9772558917940135
0.25243147960163514,3,APHash(402) APHash(178) RSHash(335) ,291592,333380,291592,1.1433098301736673
0.25243147960163514,3,SDBHash(266) JSHash(210) SDBHash(378) ,291592,339945,291592,1.1658241652720238
0.25243147960163514,3,SimpleHash(406) DJBHash(321) APHash(442) ,291592,327163,291592,1.1219889434552388
0.25243147960163514,3,JSHash(323) ELFHash(278) APHash(24) ,291592,287488,291592,0.9859255397953305
0.25243147960163514,3,SimpleHash(330) SDBHash(14) RSHash(367) ,291592,329822,291592,1.1311078493237126
0.25243147960163514,3,SDBHash(387) RSHash(471) BKDRHash(64) ,291592,317344,291592,1.0883151801146809
0.25243147960163514,3,SimpleHash(354) JSHash(473) ELFHash(399) ,291592,296875,291592,1.0181177810090811
0.25243147960163514,3,DJBHash(166) APHash(228) SDBHash(240) ,291592,323519,291592,1.1094920299596698
0.25243147960163514,3,JSHash(54) SDBHash(431) SDBHash(493) ,291592,341792,291592,1.1721583582539987
0.25243147960163514,3,ELFHash(179) RSHash(169) APHash(45) ,291592,305022,291592,1.046057505006996
0.25243147960163514,3,BKDRHash(36) PJWHash(466) SDBHash(239) ,291592,291081,291592,0.9982475513731516
0.25243147960163514,3,APHash(89) SimpleHash(481) ELFHash(139) ,291592,306607,291592,1.0514931822546572
0.25243147960163514,3,ELFHash(177) SDBHash(407) SimpleHash(210) ,291592,330551,291592,1.1336079179126999
0.25243147960163514,3,APHash(46) APHash(59) BKDRHash(434) ,291592,336127,291592,1.1527305275864907
0.25243147960163514,3,PJWHash(15) JSHash(246) DJBHash(423) ,291592,364741,291592,1.25086079179127
0.25243147960163514,3,RSHash(332) SimpleHash(121) RSHash(158) ,291592,329784,291592,1.1309775302477434
0.25243147960163514,3,PJWHash(293) SDBHash(407) DJBHash(460) ,291592,303349,291592,1.0403200362149854
0.25243147960163514,3,APHash(42) ELFHash(386) SimpleHash(298) ,291592,293047,291592,1.0049898488298719
0.25243147960163514,3,SimpleHash(151) PJWHash(312) RSHash(131) ,291592,319555,291592,1.0958976926664654
0.25243147960163514,3,SimpleHash(65) APHash(255) SDBHash(483) ,291592,342871,291592,1.1758587341216493
0.25243147960163514,3,SimpleHash(79) SDBHash(358) SDBHash(35) ,291592,337716,291592,1.1581799226316223
0.25243147960163514,3,SimpleHash(18) APHash(369) SDBHash(469) ,291592,323127,291592,1.1081476858075667
0.25243147960163514,3,RSHash(231) RSHash(160) APHash(426) ,291592,329712,291592,1.1307306098932755
0.25243147960163514,3,ELFHash(64) JSHash(8) SDBHash(424) ,291592,300748,291592,1.031400038409833
0.25243147960163514,3,ELFHash(308) DJBHash(403) APHash(490) ,291592,288058,291592,0.9878803259348679
0.25243147960163514,3,SDBHash(13) RSHash(489) ELFHash(321) ,291592,308955,291592,1.0595455293698044
0.25243147960163514,3,PJWHash(108) SimpleHash(15) APHash(21) ,291592,269914,291592,0.9256563966089605
0.25243147960163514,3,PJWHash(154) BKDRHash(75) DJBHash(182) ,291592,361841,291592,1.2409153886252022
0.25243147960163514,3,DJBHash(85) SimpleHash(473) PJWHash(110) ,291592,275071,291592,0.9433420669977228
0.25243147960163514,3,RSHash(228) DJBHash(104) PJWHash(315) ,291592,332776,291592,1.1412384427556312
0.25243147960163514,3,APHash(253) PJWHash(371) APHash(276) ,291592,302198,291592,1.0363727399928668
0.25243147960163514,3,ELFHash(413) APHash(88) APHash(73) ,291592,305561,291592,1.0479059782161375
0.25243147960163514,3,SimpleHash(332) SimpleHash(400) SDBHash(24) ,291592,336491,291592,1.1539788471563006
0.25243147960163514,3,SDBHash(395) ELFHash(156) JSHash(155) ,291592,303570,291592,1.041077944525227
0.25243147960163514,3,APHash(12) APHash(46) SimpleHash(469) ,291592,322518,291592,1.1060591511426925
0.25243147960163514,3,ELFHash(166) BKDRHash(191) JSHash(317) ,291592,256974,291592,0.881279321792093
0.25243147960163514,3,BKDRHash(475) ELFHash(480) APHash(243) ,291592,302836,291592,1.0385607286894016
0.25243147960163514,3,APHash(442) ELFHash(31) RSHash(41) ,291592,289398,291592,0.9924757880874647
0.25243147960163514,3,PJWHash(431) DJBHash(134) ELFHash(156) ,291592,327432,291592,1.1229114653351258
0.25243147960163514,3,APHash(437) RSHash(435) SDBHash(497) ,291592,344530,291592,1.1815481906225136
0.25243147960163514,3,JSHash(14) SimpleHash(294) SimpleHash(121) ,291592,317526,291592,1.0889393398995857
0.25243147960163514,3,ELFHash(216) JSHash(94) RSHash(125) ,291592,298047,291592,1.0221370956679197
0.25243147960163514,3,APHash(196) BKDRHash(464) BKDRHash(123) ,291592,325330,291592,1.1157027627644105
0.25243147960163514,3,SimpleHash(172) ELFHash(84) RSHash(140) ,291592,265743,291592,0.9113521632966611
0.25243147960163514,3,ELFHash(417) APHash(251) RSHash(352) ,291592,295834,291592,1.0145477242173997
0.25243147960163514,3,DJBHash(276) DJBHash(398) BKDRHash(96) ,291592,266573,291592,0.914198606271777
0.25243147960163514,3,DJBHash(262) PJWHash(447) SDBHash(124) ,291592,271101,291592,0.929727153008313
0.25243147960163514,3,DJBHash(261) ELFHash(112) BKDRHash(61) ,291592,363563,291592,1.246820900436226
0.25243147960163514,3,RSHash(144) JSHash(381) SimpleHash(398) ,291592,324731,291592,1.1136485225932125
0.25243147960163514,3,RSHash(145) DJBHash(474) ELFHash(403) ,291592,289419,291592,0.9925478065241845
0.25243147960163514,3,APHash(75) SDBHash(327) SDBHash(351) ,291592,341455,291592,1.1710026338171142
